"Questão 11 - FGV Style (TCE-PE)","A Lei Orgânica do TCE-PE, em seu Art. 8º, estabelece a obrigatoriedade de apresentação de declaração de bens por parte de diversas autoridades e servidores públicos, como medida de transparência e controle patrimonial. Analisando o rol de agentes públicos submetidos a essa obrigação, é correto afirmar que ela se aplica, entre outros, a:","(A) apenas o Governador, Vice-Governador e Secretários de Estado.","(B) todos os servidores públicos estaduais e municipais, sem exceção.","(C) o Governador do Estado, Prefeitos Municipais, membros da Assembleia Legislativa e Vereadores, mas não aos membros do Poder Judiciário.","(D) Governador, Prefeitos, Secretários, membros do Legislativo, membros do Judiciário e do Ministério Público, e todos que exerçam cargos eletivos ou de confiança como ordenadores de despesa.","(E) apenas aos agentes que gerenciam diretamente recursos financeiros, excluindo-se os agentes políticos sem função de ordenação de despesa.","D","O rol do Art. 8º da Lei nº 12.600/2004 é extenso e abrange os chefes dos Poderes, seus auxiliares e membros (Governador, Prefeitos, Secretários, Deputados, Vereadores), membros da Magistratura (inciso VI), do Ministério Público (inciso VII), Conselheiros e Auditores do TCE (inciso V) e, de forma ampla no inciso XIII, 'todos quantos exerçam cargos eletivos e cargos, empregos ou funções de confiança... desde que ordenadores de despesa'. A alternativa D é a que melhor resume e representa a abrangência do dispositivo legal.","Controle Externo","Lei Orgânica do TCE-PE (Lei nº 12.600/2004)"
"Questão 12 - FGV Style (TCE-PE)","Recentemente alterada pela Lei nº 18.527/2024, a Lei Orgânica do TCE-PE passou a prever regras específicas sobre a prescrição das pretensões punitiva e de ressarcimento. Considere que, em um processo de contas, o TCE-PE apurou um dano ao erário ocorrido em 2020. A decisão de mérito recorrível que condenou o gestor foi proferida em 2026. De acordo com as novas regras, o prazo prescricional para o Tribunal aplicar a sanção e exigir o ressarcimento:","(A) é de dez anos, contados da data do fato, não se interrompendo em nenhuma hipótese.","(B) prescreve em 5 (cinco) anos, contados do conhecimento do fato pelo Tribunal, sendo interrompido pela notificação do responsável e reiniciando a contagem pela metade.","(C) é imprescritível quanto à pretensão de ressarcimento, conforme entendimento consolidado do STF, não se aplicando as novas regras.","(D) prescreve em 5 (cinco) anos, é interrompido, entre outras causas, pela decisão de mérito recorrível, e o prazo recomeça a correr por 3 (três) anos a partir desta.","(E) prescreve em 8 (oito) anos e é suspenso pela autuação do processo, voltando a correr integralmente após a decisão final.","D","A nova redação dada pela Lei nº 18.527/2024 (que incluiu o Art. 53-C na Lei Orgânica) estabelece que o prazo prescricional, que é de 5 anos (Art. 53-B), é interrompido, entre outras causas, pela 'decisão de mérito recorrível' (inciso III). O mesmo inciso estabelece uma regra de prescrição intercorrente, 'reiniciando a contagem desta data, pelo prazo de 3 (três) anos'. Esta é uma inovação importante e específica da nova legislação, tornando a alternativa D a correta. A tese da imprescritibilidade do ressarcimento foi superada pelo STF no Tema 899 da Repercussão Geral.","Controle Externo","Lei Orgânica do TCE-PE (Lei nº 12.600/2004)"
"Questão 13 - FGV Style (TCE-PE)","A Lei de Responsabilidade Fiscal (LRF) criou importantes instrumentos de transparência e controle, como o Relatório de Gestão Fiscal (RGF). A Lei Orgânica do TCE-PE (Lei nº 12.600/2004) disciplina a instauração do Processo de Gestão Fiscal. A esse respeito, é correto afirmar que:","(A) o RGF é encaminhado anualmente pelos gestores ao TCE-PE, que o utiliza para emitir o parecer prévio sobre as contas do Governador.","(B) o processo de Gestão Fiscal é instaurado pelo TCE-PE e tem como principal documento o Relatório de Gestão Fiscal (RGF), que é encaminhado pelos titulares dos Poderes e órgãos.","(C) o RGF é um documento de controle interno, não sendo submetido à apreciação do Tribunal de Contas, que fiscaliza apenas o Relatório Resumido da Execução Orçamentária (RREO).","(D) a não apresentação do RGF ao TCE-PE é uma irregularidade formal que gera, no máximo, uma recomendação ao gestor, sem aplicação de sanções.","(E) o Processo de Gestão Fiscal visa exclusivamente verificar o cumprimento das metas fiscais, não abrangendo os limites de despesa com pessoal ou endividamento.","B","O Art. 39 da Lei nº 12.600/2004, com a redação dada pela Lei nº 14.725/2012, estabelece que 'O Tribunal de Contas instaurará Processo de Gestão Fiscal'. O parágrafo único do mesmo artigo deixa claro que o 'Relatório de Gestão Fiscal - RGF será encaminhado pelos titulares dos Poderes e órgãos referidos no art. 20 da Lei de Responsabilidade Fiscal ao Tribunal de Contas do Estado'. Este processo é a via pela qual o TCE fiscaliza o cumprimento das normas da LRF evidenciadas no RGF.","Controle Externo","Lei Orgânica do TCE-PE (Lei nº 12.600/2004)"
"Questão 14 - FGV Style (TCE-PE)","Ao final da análise de uma prestação de contas de um ordenador de despesa, a equipe técnica do TCE-PE verificou a existência de uma falha de natureza formal em um procedimento licitatório, mas que não resultou em dano ao erário nem comprometeu a essência do ato. Contudo, também identificou um ato de gestão praticado em desacordo com a lei, mas sem gravidade suficiente para macular a totalidade da gestão. Diante desse cenário, a decisão do Tribunal, nos termos do Art. 59 da sua Lei Orgânica, deverá ser pelo julgamento das contas como:","(A) irregulares, com aplicação de multa e determinação de ressarcimento.","(B) regulares, com quitação plena ao responsável, arquivando-se o processo.","(C) iliquidáveis, em razão da incerteza sobre a extensão do dano.","(D) regulares com ressalvas, podendo o Tribunal aplicar sanções e fazer determinações.","(E) regulares, mas com a obrigação de instauração de uma Tomada de Contas Especial para apurar a falha.","D","O Art. 59, II, da Lei nº 12.600/2004, define as contas 'regulares com ressalvas' como aquelas que 'evidenciarem impropriedade ou qualquer outra falta de natureza formal, ou ainda a prática de ato de gestão ilegal, ilegítimo ou antieconômico que não seja de natureza grave e que não represente injustificado dano ao Erário'. Esta é a classificação que se amolda perfeitamente à situação descrita. O Art. 61 autoriza a aplicação de sanções mesmo nesse tipo de julgamento.","Controle Externo","Lei Orgânica do TCE-PE (Lei nº 12.600/2004)"
"Questão 15 - FGV Style (TCE-PE)","A Constituição de Pernambuco e a Lei Orgânica do TCE-PE distribuem a competência para o controle das contas públicas de forma distinta, a depender do Poder ou órgão fiscalizado. Enquanto as contas do Chefe do Poder Executivo recebem um tratamento específico, as contas dos demais Poderes seguem outro rito. Assinale a alternativa que corretamente diferencia a atuação do TCE-PE em relação às contas do Governador e às contas do Presidente do Tribunal de Justiça.","(A) O TCE-PE julga as contas de ambos, mas a decisão sobre as contas do Governador pode ser revista pela Assembleia Legislativa.","(B) O TCE-PE emite parecer prévio sobre as contas de ambos, cabendo o julgamento final, em todos os casos, à Assembleia Legislativa.","(C) O TCE-PE emite parecer prévio sobre as contas do Governador e julga as contas do Presidente do Tribunal de Justiça.","(D) O TCE-PE julga as contas do Governador e emite parecer prévio sobre as contas do Presidente do Tribunal de Justiça.","(E) O TCE-PE não tem competência para analisar as contas do Presidente do Tribunal de Justiça, em respeito à separação dos Poderes.","C","A distinção é fundamental no controle externo. Para as contas do Chefe do Executivo (Governador e Prefeitos), o TCE emite um parecer prévio, pois o julgamento é político, a cargo do Poder Legislativo (Art. 2º, I, da Lei 12.600/2004). Já para as contas dos demais administradores, incluindo os Presidentes dos outros Poderes, como o do Tribunal de Justiça, o TCE exerce a competência de julgamento, em caráter definitivo na esfera administrativa (Art. 2º, III e IV, da Lei 12.600/2004).","Controle Externo","Lei Orgânica do TCE-PE (Lei nº 12.600/2004)"
"Questão 16 - FGV Style (TCE-PE)","Uma empresa contratada pela administração estadual, após vencer uma licitação, foi flagrada, durante a execução contratual, utilizando documentos falsos para comprovar a qualidade dos materiais empregados na obra. A auditoria do TCE-PE constatou a fraude. Além de outras sanções como multa e débito, a Lei Orgânica do TCE-PE prevê uma sanção específica para casos de fraude que afeta diretamente a relação futura da empresa com a administração pública. Tal sanção consiste em:","(A) recomendar ao Governador a declaração de inidoneidade da empresa, com validade em todo o território nacional.","(B) declarar a inidoneidade do responsável, inabilitando-o para exercer cargo em comissão ou função de confiança por até cinco anos.","(C) aplicar uma multa agravada, correspondente a 100% do valor do contrato, sem prejuízo de outras penalidades.","(D) determinar a suspensão temporária do direito de licitar com a administração estadual pelo prazo máximo de dois anos.","(E) determinar a rescisão unilateral do contrato, comunicando o fato à polícia judiciária para as providências penais.","B","O Art. 76 da Lei nº 12.600/2004 estabelece que o Tribunal, 'no julgamento dos atos e contratos administrativos em que for verificada a ocorrência de fraude declarará a inidoneidade dos responsáveis perante a administração direta e indireta do Estado e dos Municípios'. O parágrafo único do mesmo artigo complementa que essa declaração 'inabilitará os responsáveis para o exercício de cargo em comissão ou função de confiança, bem como para contratar com a administração pública, pelo prazo de até 05 (cinco) anos'.","Controle Externo","Lei Orgânica do TCE-PE (Lei nº 12.600/2004)"
"Questão 17 - FGV Style (TCE-PE)","Após a prolação de um Acórdão pela Primeira Câmara do TCE-PE, julgando irregulares as contas de um gestor municipal e aplicando-lhe multa, o responsável, inconformado, decide recorrer. Considerando as espécies recursais previstas no Título IV da Lei Orgânica do TCE-PE, o recurso cabível contra essa decisão de mérito proferida por uma Câmara é o:","(A) Pedido de Rescisão, a ser interposto perante o Pleno no prazo de 30 dias.","(B) Agravo Regimental, a ser interposto perante a própria Câmara no prazo de 5 dias.","(C) Recurso Ordinário, a ser interposto para anulação ou reforma da deliberação.","(D) Embargos de Declaração, caso a decisão seja omissa, contraditória ou obscura.","(E) Recurso de Reconsideração, a ser julgado pela mesma Câmara que proferiu a decisão.","C","O Art. 78 da Lei nº 12.600/2004 prevê o cabimento de Recurso Ordinário 'para anulação, reforma parcial ou total das Deliberações proferidas pelo Tribunal Pleno ou qualquer de suas Câmaras no exercício de suas competências originárias'. Esta é a espécie recursal adequada para atacar o mérito de uma decisão de julgamento de contas proferida por uma Câmara. O Agravo (Art. 79) é para despachos e decisões interlocutórias, os Embargos (Art. 81) para sanar vícios específicos e o Pedido de Rescisão (Art. 83) possui hipóteses de cabimento restritas, análogas à ação rescisória cível.","Controle Externo","Lei Orgânica do TCE-PE (Lei nº 12.600/2004)"
"Questão 18 - FGV Style (TCE-PE)","O Tribunal de Contas do Estado de Pernambuco, para o bom desempenho de suas funções, necessita detalhar procedimentos e estabelecer regras para seus jurisdicionados. Esse poder de regulamentação é uma faceta importante de sua autonomia. De acordo com a Lei Orgânica do TCE-PE (Lei nº 12.600/2004), essa competência normativa se manifesta, principalmente, por meio da:","(A) expedição de leis delegadas, após autorização da Assembleia Legislativa.","(B) proposição de projetos de lei de sua iniciativa para regular a matéria de sua atribuição.","(C) expedição de atos regulamentares sobre matéria de sua atribuição e sobre a organização dos processos que lhe devam ser submetidos.","(D) edição de decretos regulamentares, com força de lei, para disciplinar a atuação de seus jurisdicionados.","(E) celebração de Termos de Ajuste de Conduta com os jurisdicionados para definir as regras a serem seguidas.","C","O Art. 4º da Lei Orgânica do TCE-PE estabelece de forma clara que 'Ao Tribunal de Contas do Estado, no âmbito de sua jurisdição, compete, ainda, expedir atos regulamentares sobre matéria de sua atribuição e sobre a organização dos processos que lhe devam ser submetidos'. Essa competência normativa é exercida por meio de Resoluções e outros atos internos, sendo fundamental para o exercício do controle externo. As demais alternativas descrevem instrumentos normativos próprios de outros Poderes ou com finalidades distintas.","Controle Externo","Lei Orgânica do TCE-PE (Lei nº 12.600/2004)"
"Questão 19 - FGV Style (TCE-PE)","Durante uma inspeção em uma prefeitura, a equipe de auditoria do TCE-PE solicitou formalmente a apresentação de diversos processos de pagamento. O gestor responsável, de forma deliberada, não atendeu à solicitação no prazo fixado pelo Tribunal. Essa conduta caracteriza sonegação de documentos, sujeitando o responsável a um procedimento sancionador específico. Conforme o Art. 17 da Lei Orgânica do TCE-PE, vencido o prazo e não cumprida a exigência, o instrumento a ser utilizado pelo Tribunal é:","(A) a expedição de Medida Cautelar para busca e apreensão dos documentos.","(B) a comunicação ao Ministério Público para instauração de inquérito por crime de desobediência.","(C) o julgamento imediato e irregular das contas do gestor, com base na presunção de veracidade dos fatos alegados pela auditoria.","(D) a lavratura de Auto de Infração, que se constituirá em processo para apuração e sanção da conduta.","(E) a aplicação automática de multa no valor máximo previsto em lei, independentemente de processo específico.","D","O § 2º do Art. 17 da Lei nº 12.600/2004 determina que, em caso de sonegação de documentos ou informações, 'Vencido o prazo e não cumprida a exigência, será lavrado Auto de Infração, que se constituirá em processo na forma prevista no art. 48 desta Lei'. O Auto de Infração é, portanto, o instrumento processual específico para apurar e sancionar esse tipo de conduta obstrutiva à fiscalização, garantindo o contraditório antes da aplicação da penalidade.","Controle Externo","Lei Orgânica do TCE-PE (Lei nº 12.600/2004)"
"Questão 20 - FGV Style (TCE-PE)","A Lei de Responsabilidade Fiscal (LRF) estabeleceu um marco no controle das finanças públicas, instituindo metas, limites e condições para a gestão fiscal. A fiscalização do cumprimento dessas normas é uma atividade central do controle externo. A Lei Orgânica do TCE-PE, em seu Art. 14, detalha essa competência, estabelecendo que o Tribunal fiscalizará, em especial:","(A) apenas o atingimento das metas de resultado primário e nominal, por serem os principais indicadores da LRF.","(B) o atingimento das metas fiscais, os limites para operações de crédito e inscrição em Restos a Pagar, as medidas para retorno da despesa com pessoal ao limite e a destinação de recursos de alienação de ativos.","(C) exclusivamente os limites de despesa com pessoal e da dívida consolidada, pois são as infrações com sanções mais severas.","(D) a regularidade da execução orçamentária, sem, contudo, adentrar na análise do mérito das metas fiscais, que é de competência do Poder Legislativo.","(E) o cumprimento do limite de gastos com publicidade e propaganda, por ser a principal vedação imposta pela LRF em anos eleitorais.","B","O Art. 14 da Lei nº 12.600/2004 elenca, de forma detalhada e não exaustiva ('em especial'), os principais pontos da LRF que são objeto de fiscalização pelo TCE. A alternativa B é a que melhor resume os incisos desse artigo, que incluem: I - o atingimento das metas; II - limites e condições para operações de crédito e RAP; III - medidas para retorno da despesa de pessoal; IV - recondução da dívida aos limites; e V - destinação de recursos da alienação de ativos. As demais alternativas são restritivas e não refletem a amplitude da competência do Tribunal nessa matéria.","Controle Externo","Lei Orgânica do TCE-PE (Lei nº 12.600/2004)"
"Questão 21 - FGV Style (TCE-PE)","A Lei Orgânica do TCE-PE (Lei nº 12.600/2004) prevê a possibilidade de instauração de um Processo de Auditoria Especial. Dentre as finalidades deste processo, conforme o Art. 40 da referida lei, NÃO se inclui:","(A) viabilizar o julgamento de contas não prestadas pelo gestor e não tomadas pela autoridade competente.","(B) sanear as demais hipóteses de omissão no dever de prestar contas ou de dano ao erário previstas no Art. 38.","(C) realizar auditorias operacionais, de conformidade ou de tecnologia da informação.","(D) viabilizar o julgamento de irregularidades pela prática de atos de gestão, quando informados à Ouvidoria e verificada a sua procedência.","(E) emitir parecer prévio sobre as contas do Governador, substituindo o rito ordinário em caso de urgência.","E","O Processo de Auditoria Especial, conforme o § 1º do Art. 40 da Lei nº 12.600/2004, tem finalidades específicas para apurar irregularidades, como contas não prestadas (alínea a), saneamento de hipóteses de dano (alínea b), realização de auditorias complexas (alínea c) e apuração de denúncias via Ouvidoria (alínea d). A emissão de parecer prévio sobre as contas do Governador é uma competência constitucional com rito próprio (Processo de Prestação de Contas) e não pode ser substituída por uma Auditoria Especial.","Controle Externo","Lei Orgânica do TCE-PE (Lei nº 12.600/2004)"
"Questão 22 - FGV Style (TCE-PE)","Um gestor municipal, ao final de sua gestão, teve suas contas julgadas irregulares pelo TCE-PE, com imputação de débito e multa, por decisão transitada em julgado. O sucessor, ao assumir o cargo, verificou que o débito não foi quitado. De acordo com o Art. 66 da Lei Orgânica do TCE-PE, após o trânsito em julgado, o responsável tem um prazo para efetuar o recolhimento, e, caso não o faça, o Tribunal tomará providências. Qual o prazo e a principal providência?","(A) 30 (trinta) dias, e a providência é a inscrição do nome do gestor em cadastro de inadimplentes.","(B) 60 (sessenta) dias, e a providência é a comunicação à Assembleia Legislativa para as sanções políticas.","(C) 15 (quinze) dias, e a providência é a emissão da Certidão de Débito e o encaminhamento ao órgão titular do crédito para a cobrança executiva.","(D) 45 (quarenta e cinco) dias, e a providência é a representação ao Ministério Público para ajuizamento de ação de improbidade.","(E) Não há prazo definido, e a providência é o protesto automático do Acórdão do Tribunal.","C","O caput do Art. 66 da Lei nº 12.600/2004 estabelece que o responsável tem o prazo de até 15 (quinze) dias para efetuar o recolhimento do débito e/ou da multa. O § 2º do mesmo artigo determina que, decorrido o prazo sem a comprovação do recolhimento, o Tribunal emitirá as respectivas Certidões de Débito e as encaminhará ao órgão competente (neste caso, o próprio Município) para que promova a execução fiscal do título.","Controle Externo","Lei Orgânica do TCE-PE (Lei nº 12.600/2004)"
"Questão 23 - FGV Style (TCE-PE)","A estrutura do Tribunal de Contas de Pernambuco inclui órgãos de competência originária, órgãos superiores e órgãos especiais. O Ministério Público de Contas (MPC) é classificado como um órgão especial e possui um chefe. Sobre a nomeação do Procurador-Geral do Ministério Público de Contas, a Lei Orgânica do TCE-PE dispõe que:","(A) será nomeado pelo Presidente do TCE-PE, dentre os Procuradores de Contas, para um mandato de dois anos, permitida uma recondução.","(B) será eleito diretamente por todos os servidores do Tribunal, para um mandato de dois anos, vedada a recondução.","(C) será nomeado pelo Governador do Estado, a partir de lista tríplice formada por membros do MPC, para um mandato de dois anos, vedada a recondução.","(D) será o Procurador de Contas mais antigo em exercício, assumindo a chefia por um período de um ano, em sistema de rodízio.","(E) será de livre nomeação e exoneração pelo Governador do Estado, sem a necessidade de pertencer à carreira do MPC.","C","O Art. 115 da Lei nº 12.600/2004, com a redação atualizada, estabelece que o Procurador-Geral do MPC é 'nomeado pelo Governador do Estado, dentre os componentes de lista tríplice formada por membros do Ministério Público de Contas e eleita na última quinzena do mês de novembro dos anos ímpares, para um mandato de dois anos, vedada a recondução'. A alternativa C descreve precisamente este procedimento.","Controle Externo","Lei Orgânica do TCE-PE (Lei nº 12.600/2004)"
"Questão 24 - FGV Style (TCE-PE)","Um servidor do TCE-PE, cedido para exercer um cargo em comissão em uma Prefeitura Municipal jurisdicionada, retorna ao Tribunal após dois anos. Ao reassumir suas funções de auditoria, ele é designado para analisar um processo de prestação de contas da referida Prefeitura, referente ao período em que lá atuou. Conforme a Lei Orgânica do TCE-PE, a atuação deste servidor nesse processo:","(A) é permitida, pois sua experiência na Prefeitura qualifica sua análise.","(B) é vedada, pois os servidores do Tribunal, quando retornam de cessão, ficam impedidos de atuar em processos oriundos da entidade para a qual prestaram serviço, referentes ao período da gestão em que ocorreu a cessão.","(C) é permitida, desde que autorizada pelo Presidente do Tribunal, mediante despacho fundamentado.","(D) é vedada apenas se ele tiver exercido a função de ordenador de despesas, caso contrário, não há impedimento.","(E) é permitida, mas seu relatório deverá ser revisto por um segundo auditor que não tenha tido vínculo com a Prefeitura.","B","O § 1º do Art. 136 da Lei nº 12.600/2004 estabelece uma regra de impedimento clara: 'Os servidores do Tribunal cedidos na forma disciplinada no caput deste artigo, quando do seu retorno, ficam impedidos de atuar em processos oriundos dos Poderes, Órgãos e Unidades da Administração Estadual ou Municipal para os quais prestaram serviço, referentes ao período da gestão em que ocorreu a cessão'. O objetivo da norma é garantir a imparcialidade e evitar conflitos de interesse.","Controle Externo","Lei Orgânica do TCE-PE (Lei nº 12.600/2004)"
"Questão 25 - FGV Style (TCE-PE)","Um cidadão apresenta uma denúncia ao TCE-PE sobre supostas irregularidades em uma licitação. Após a devida instrução, o Conselheiro-Relator, em decisão monocrática, indefere a denúncia por considerá-la improcedente. O denunciante, discordando da decisão, deseja recorrer. Qual o recurso cabível e para qual órgão ele deve ser direcionado?","(A) Recurso Ordinário, direcionado ao Pleno do Tribunal.","(B) Agravo, direcionado ao próprio Relator, contra seu despacho de indeferimento liminar.","(C) Pedido de Reconsideração, direcionado ao Presidente do Tribunal.","(D) Não há recurso cabível contra decisões em processos de denúncia, por se tratar de ato discricionário.","(E) Mandado de Segurança, impetrado diretamente no Tribunal de Justiça do Estado.","B","O Art. 79, I, da Lei nº 12.600/2004, com a redação dada pela Lei nº 18.527/2024, prevê o cabimento de Agravo 'contra despacho de indeferimento liminar da petição de recurso, exarado pelo Relator do processo, no prazo de 05 (cinco) dias úteis, dirigida ao mesmo e recebida exclusivamente no efeito devolutivo'. Embora o texto cite 'petição de recurso', o instrumento é aplicável por analogia e praxe aos despachos monocráticos que indeferem petições iniciais como a denúncia. O § 1º do mesmo artigo estabelece que, se não reconsiderar, o Relator submeterá o Agravo ao Pleno.","Controle Externo","Lei Orgânica do TCE-PE (Lei nº 12.600/2004)"
"Questão 26 - FGV Style (TCE-PE)","Considere que o TCE-PE, em 2024, após a vigência da Lei nº 18.527, iniciou a apuração de um fato danoso ao erário ocorrido em 2018. Em 2025, o responsável é notificado para apresentar defesa. Em 2028, é proferida a decisão de mérito condenatória. De acordo com as novas regras de prescrição da Lei Orgânica do Tribunal, a pretensão de ressarcimento do TCE-PE está:","(A) prescrita, pois o prazo de 5 anos se conta do fato (2018) e não houve interrupção válida a tempo.","(B) não prescrita, pois a pretensão de ressarcimento ao erário é imprescritível.","(C) não prescrita, pois a notificação em 2025 interrompeu o prazo de 5 anos (que começou a contar do conhecimento do fato em 2024), e a decisão de mérito em 2028 ocorreu dentro do novo prazo intercorrente de 3 anos.","(D) prescrita, pois embora a notificação tenha interrompido o prazo, a decisão de mérito demorou mais de 2 anos para ser proferida, caracterizando prescrição intercorrente.","(E) não prescrita, pois o prazo prescricional só começa a correr a partir da autuação do processo no Tribunal.","C","Conforme o Art. 53-B, III, o prazo de 5 anos começa do conhecimento do fato pelo Tribunal (2024). O Art. 53-C, II, estabelece que a notificação interrompe a prescrição. O inciso III do mesmo artigo prevê que a decisão de mérito é um novo marco interruptivo, mas estabelece que, entre os marcos, não pode transcorrer mais de 3 anos (prescrição intercorrente). Como a notificação foi em 2025 e a decisão em 2028, se passaram exatamente 3 anos, o que está no limite do prazo, não tendo ocorrido a prescrição intercorrente. A pretensão de ressarcimento prescreve, conforme decisão do STF no Tema 899.","Controle Externo","Lei Orgânica do TCE-PE (Lei nº 12.600/2004)"
"Questão 27 - FGV Style (TCE-PE)","A estrutura do TCE-PE inclui os Auditores Substitutos de Conselheiro, que desempenham um papel crucial na jurisdição de contas. Sobre a atuação desses membros, é correto afirmar, segundo a Lei Orgânica do Tribunal, que:","(A) atuam apenas na elaboração de pareceres técnicos, sem poder de decisão, que subsidiam os Conselheiros titulares.","(B) podem funcionar como juízo singular, em substituição ao Conselheiro, para proferir Decisões Monocráticas em processos de registro de atos de aposentadoria, reforma e pensão.","(C) substituem os Conselheiros apenas para efeito de quórum, não podendo relatar processos ou proferir votos.","(D) são de livre nomeação pelo Presidente do Tribunal, dentre servidores de carreira, para mandatos de dois anos.","(E) possuem as mesmas garantias e impedimentos dos Conselheiros, mas não podem presidir sessões ou relatar processos de grande vulto.","B","O Art. 57-A da Lei Orgânica do TCE-PE confere expressamente ao Auditor Substituto de Conselheiro, 'quando em substituição, funcionar como juízo singular na aferição da legalidade, para fins de registro, dos atos de concessão de aposentadorias, reformas, transferências para reserva remunerada e pensões, deliberando mediante Decisão Monocrática'. Esta é uma competência específica e relevante, tornando a alternativa B correta. As demais alternativas apresentam informações equivocadas sobre suas atribuições e forma de investidura.","Controle Externo","Lei Orgânica do TCE-PE (Lei nº 12.600/2004)"
"Questão 28 - FGV Style (TCE-PE)","O Pleno do Tribunal de Contas do Estado de Pernambuco, como órgão máximo de deliberação, possui competências originárias específicas. De acordo com o Art. 102 da Lei Orgânica do TCE-PE, é de competência originária do Pleno, e não das Câmaras:","(A) julgar as contas dos responsáveis pela gestão de uma autarquia estadual.","(B) apreciar, para fins de registro, a legalidade de um ato de admissão de pessoal de uma prefeitura.","(C) julgar as contas prestadas anualmente pelo Presidente do Tribunal de Justiça.","(D) homologar os autos de infração lavrados por sonegação de documentos.","(E) deliberar sobre um Processo de Medida Cautelar em um contrato municipal.","C","O Art. 102 da Lei nº 12.600/2004 lista as competências originárias do Pleno. O inciso III especifica 'julgar as contas prestadas anualmente pelo Presidente do Tribunal de Justiça'. As demais competências listadas nas outras alternativas, como julgar contas de autarquias (Art. 103, II), apreciar atos de pessoal (Art. 103, VII), homologar autos de infração (Art. 103, XII) e deliberar sobre cautelares (Art. 103, XI), são, em regra, das Câmaras, ressalvada a avocação pelo Pleno em casos específicos.","Controle Externo","Lei Orgânica do TCE-PE (Lei nº 12.600/2004)"
"Questão 29 - FGV Style (TCE-PE)","A Lei Orgânica do TCE-PE, no Art. 59, define as possíveis classificações para o julgamento de contas. Uma conta pode ser julgada 'iliquidável'. A caracterização para tal julgamento ocorre quando:","(A) o gestor não apresenta a documentação necessária, tornando impossível a análise do mérito.","(B) há indícios de fraude, mas a materialidade do dano não pôde ser quantificada pela equipe de auditoria.","(C) o responsável faleceu no curso do processo e não deixou herdeiros ou bens.","(D) caso fortuito ou força maior, comprovadamente alheios à vontade do responsável, tornar materialmente impossível o julgamento do mérito.","(E) a documentação está formalmente em ordem, mas há dúvidas substanciais sobre a efetiva execução do objeto.","D","O inciso IV do Art. 59 da Lei nº 12.600/2004 define as contas como iliquidáveis 'quando caso fortuito ou força maior, comprovadamente alheios à vontade do responsável, tornar materialmente impossível o julgamento do mérito a que se referem os incisos I, II e III deste artigo'. Esta é uma situação excepcional que impede a análise de regularidade ou irregularidade da gestão. As outras situações levariam a outros desfechos, como julgamento pela irregularidade por omissão no dever de prestar contas (A) ou instauração de Tomada de Contas Especial (B).","Controle Externo","Lei Orgânica do TCE-PE (Lei nº 12.600/2004)"
"Questão 30 - FGV Style (TCE-PE)","Um Prefeito Municipal, ao final de seu mandato, realiza diversas despesas sem o devido empenho, deixando a obrigação para seu sucessor. O TCE-PE, ao analisar as contas, identifica a irregularidade. A Lei de Responsabilidade Fiscal, em seu art. 42, veda a contração de obrigação de despesa nos dois últimos quadrimestres que não possa ser paga no mesmo exercício. A Lei Orgânica do TCE-PE, ao tratar das sanções, prevê punição para esse tipo de conduta. Qual a sanção específica aplicável por infração à LRF, segundo o art. 74 da Lei Orgânica do TCE-PE?","(A) Multa de até R$ 50.000,00, a critério do relator.","(B) Apenas a emissão de parecer prévio pela rejeição das contas, sem aplicação de multa.","(C) Inabilitação para o exercício de cargo em comissão pelo prazo de oito anos.","(D) Multa de 6% a 30% dos vencimentos anuais do agente que lhe der causa, proporcional ao período de apuração.","(E) Imputação de débito no valor total da despesa contraída irregularmente.","D","O Art. 74 da Lei nº 12.600/2004 trata especificamente das sanções por infração à Lei de Responsabilidade Fiscal, nos termos do art. 5º da Lei Federal nº 10.028/2000. O dispositivo estabelece a aplicação de 'multa de 6% (seis por cento) a 30% (trinta por cento) dos vencimentos anuais do agente que lhe der causa, proporcional ao período de apuração, quando for o caso'. A infração ao art. 42 da LRF é um dos casos previstos na Lei 10.028/2000 que atrai essa sanção específica.","Controle Externo","Lei Orgânica do TCE-PE (Lei nº 12.600/2004)"
